timestamp,open,high,low,close,volume,turnover
2025-10-20 00:00:00+00:00,108597.3,115583.0,106588.0,114498.3,579088.521,63729368321.5662
2025-10-27 00:00:00+00:00,114498.3,116373.3,106225.0,110493.5,523729.678,58281491366.3649
2025-11-03 00:00:00+00:00,110493.5,110721.3,98888.1,104665.0,587351.116,60595177969.6576
2025-11-10 00:00:00+00:00,104665.0,107481.0,92920.1,94215.9,589287.28,58992637515.0442
2025-11-17 00:00:00+00:00,94215.9,96046.2,80607.9,86802.8,830002.215,73464355185.9056
2025-11-24 00:00:00+00:00,86802.8,93081.0,85211.1,90308.6,473736.201,42149212168.3966
2025-12-01 00:00:00+00:00,90308.6,94189.4,83755.3,90335.4,615959.81,55276367552.6336
2025-12-08 00:00:00+00:00,90335.4,94550.0,87521.9,88116.0,457994.192,41761311549.017
2025-12-15 00:00:00+00:00,88116.0,90341.0,84408.1,88629.0,558835.699,48800803812.1056
2025-12-22 00:00:00+00:00,88629.0,90588.8,86363.3,87909.9,325261.305,28636593473.8063
2025-12-29 00:00:00+00:00,87909.9,91775.6,86753.0,91490.7,350036.446,31135506126.5617
2026-01-05 00:00:00+00:00,91490.7,94749.9,89262.0,90962.6,416843.486,38276025404.4137
2026-01-12 00:00:00+00:00,90962.6,97963.2,90068.0,93624.6,415996.131,39272772311.4401
2026-01-19 00:00:00+00:00,93624.6,93624.6,86031.4,86625.6,433559.388,38932572818.1282
2026-01-26 00:00:00+00:00,86625.6,90597.0,75663.2,76938.5,634385.895,53074453689.2233
2026-02-02 00:00:00+00:00,76938.5,79388.0,59888.0,70289.8,1069743.752,75457033606.0332
2026-02-09 00:00:00+00:00,70289.8,71418.4,65065.0,68800.0,571944.229,39047611009.0518
2026-02-16 00:00:00+00:00,68800.0,70099.1,65573.5,67610.5,427012.858,28837225659.7511
2026-02-23 00:00:00+00:00,67610.5,69989.8,62422.3,65746.9,758633.294,50004669165.5397
2026-03-02 00:00:00+00:00,65746.9,74021.8,65238.5,65943.8,681591.355,47214173211.7734
2026-03-09 00:00:00+00:00,65943.8,73869.8,65782.7,72777.5,612717.792,43111806882.2122
2026-03-16 00:00:00+00:00,72777.5,76053.9,67300.1,67828.1,570880.564,40901707454.2326
2026-03-23 00:00:00+00:00,67828.1,71984.8,64935.7,65990.7,583814.874,40322345139.037
2026-03-30 00:00:00+00:00,65990.7,69301.0,65666.0,69002.4,464607.165,31287852294.8359
2026-04-06 00:00:00+00:00,69002.4,73800.0,67679.0,70715.0,560945.061,39851763731.642
2026-04-13 00:00:00+00:00,70715.0,76010.3,70523.4,74242.5,310135.915,22891030690.8138
